  4.8580618846569326E-15   4.7860848087574405E-15   3.9859833692038230E-14   7.5007386469995651E-15   4.1361143549098923E-14   9.7970400255692530E-12   1.4980044219024316E-11   5.3606270752010628E-11   1.1526676930461539E-11   4.5175467942901944E-12   3.7411210260192480E-12   1.6808687121754772E-12   4.7173674165585264E-13   1.2722922691311571E-11   3.2194478578405598E-11   1.4840002247503706E-10   2.3512954392560099E-11   1.1657727205226415E-11   1.2002281845103371E-11   1.9360770338743596E-11
  3.4605772598903642E-14   2.3576539341522205E-14   3.0225151739623360E-14   5.1757034881011391E-14   1.5557383567190962E-13   5.5772686479749405E-11   5.0762078145072660E-11   2.7259737505950258E-10   5.1378500505182311E-11   4.9930630272050583E-11   3.5222240992495388E-11   3.2849358975920895E-11   3.6513565893870873E-12   1.4881114609032420E-10   1.0188776358512697E-10   2.3907708762606930E-09   3.4582903420919644E-11   2.6872480719916588E-10   3.0876598300354673E-12   7.1085814527180452E-11
  1.5802635075025814E-14   4.9291414274666740E-14   3.5386462998892985E-13   2.9704946559520828E-14   2.0627808776266484E-13   1.3986679176792555E-10   2.8452126734158460E-10   1.0910066765001749E-09   1.6380607161547936E-10   1.4511237731700216E-10   1.4178998748823460E-10   7.2879124923067476E-11   4.8834933202401432E-12   1.8640335528060634E-10   9.6339522573878039E-12   6.6701275001703591E-09   9.1312758280947082E-11   9.2235809794202295E-10   3.6984877100334975E-11   1.2988292592171988E-10
  1.4549309287708152E-14   1.4847291388364342E-14   1.4497491880288806E-13   2.2912907681787230E-13   1.2228380944342962E-13   3.2961652425165380E-11   2.0467155989872135E-10   9.9861052973248339E-10   8.0362926990860014E-11   1.0555671893515168E-10   8.2583890151412811E-11   7.7347437728643055E-11   1.1441216521503857E-11   2.8257730952498800E-10   8.2166120545179938E-11   1.0550241204527184E-08   1.3308996347820571E-10   1.3220459608539651E-09   6.9088510805027394E-11   1.8359150107213683E-10
  7.0017446857043147E-15   6.1369182003668863E-14   7.8540080562247670E-13   1.1802522733610499E-13   4.3739718023254268E-13   1.7287968932594279E-09   4.2840367560422407E-09   1.9258568343831778E-08   1.2340467062768697E-09   9.2832338592988702E-10   1.0843128179507507E-09   8.6622104822941262E-10   2.8894645246132408E-11   2.2549999584436688E-09   1.4589236351459312E-10   1.2585417363724817E-07   6.7742610821353973E-10   1.2988350979059803E-08   1.5845555914560061E-10   1.7369256286574823E-10
  9.3020686395430779E-15   2.7375004066033678E-14   1.3179307417431676E-12   6.9807589333567495E-13   2.7347147828517196E-12   2.5086441327604147E-09   5.8126568102465703E-09   2.2563455565123982E-08   1.5405933481929768E-09   1.5544287578953622E-09   3.2400189799154194E-10   1.1664277134679826E-09   5.9875924114685235E-11   2.8866706177731977E-09   1.4582075394998034E-10   1.9836803517798369E-07   1.3105242968485300E-09   1.5215611322463515E-08   1.5452336518718977E-09   1.2619972368840068E-09
  4.2391776401020178E-13   2.6136229342043175E-14   1.9103983456028238E-11   6.6458948761230563E-13   2.0280328208998008E-12   3.4825479132477680E-08   4.8475716428487510E-08   2.5024894417123458E-07   1.7374533388346076E-08   2.0400253297455001E-08   3.7808632518303905E-09   9.0169740930709816E-09   1.3231027772451647E-10   3.9050452633648329E-08   2.0579032822606737E-09   3.3032403692499084E-06   8.6472580825818684E-09   1.3575112266947330E-07   5.5352755321986180E-09   1.6134914923773653E-09
  4.4469107994896436E-13   5.2555229523109186E-13   7.6125602764810054E-10   6.4029843649876168E-12   2.4597636763774714E-11   2.6165568810801936E-07   4.2585670554495584E-07   1.6885638468771962E-06   5.6206542260298679E-08   1.1361104001198865E-07   1.9436890003049810E-08   5.2292658518165014E-08   2.1508961821494358E-10   5.0954090896406612E-07   1.9156869081557277E-08   2.6464422681045712E-05   3.9604073434782848E-08   7.0777682139493526E-07   4.8581721190429826E-08   2.6119475068660729E-08
  2.5465274160948989E-16   5.0746499732125788E-16   4.1464710603588583E-14   1.6683341110032759E-16   1.4626874177237196E-14   1.2988081278832690E-11   4.4682673606509318E-12   2.1601309738914485E-12   2.7121864733484568E-13   1.9739852370642194E-12   4.6637658226101076E-11   2.9287844890798878E-14   2.2039863102023793E-13   3.9915935898082168E-11   1.3222256648133160E-11   1.3314076356495515E-11   1.9953797974915702E-12   8.9628193630419673E-13   5.0136052824230224E-11   4.1473017834005741E-14
  1.9322067675285903E-17   1.0211112649960118E-16   1.0357081479785305E-14   2.1983545182265072E-16   3.2806713748946796E-14   5.5957230718594764E-12   3.3463136384713594E-12   1.7287658554315679E-12   1.5407399085097555E-14   1.5903260640285913E-12   1.9549554651015360E-11   1.2783394271352983E-12   3.7146569195834504E-13   4.1154026529483951E-11   2.0648601084545702E-11   1.4378609489559234E-11   3.4271483058836673E-12   1.5176108718575109E-11   1.3940245570089040E-12   5.2417836874696266E-12
  1.2246491179439130E-22   7.4848755271626307E-17   1.1212125768994098E-14   2.5505227790624084E-16   2.8115680159898461E-18   7.8364144332409408E-13   2.4301789781692097E-11   9.0505475700892426E-12   2.7586139306326769E-14   1.2359303909257751E-16   1.7101072511737360E-11   1.0872778096445112E-14   3.6180702225608424E-13   5.0098883634149688E-12   1.5712120877310914E-11   4.3142949103272388E-13   1.3560722595284578E-11   1.6699897541724616E-13   1.4765379472035427E-13   1.4891470528866182E-11
  2.1083108301690759E-16   1.0376965612224553E-15   3.9342783300242730E-16   1.2681534486299048E-17   1.7631182407516131E-15   1.5321178108029850E-13   3.4289157724102518E-11   7.7401614595672457E-13   7.7099473580697143E-14   2.3729298667440630E-12   2.0886008998407791E-13   5.5330604770532316E-14   1.1751867587223071E-12   4.1348825440648120E-14   6.8329629423800259E-11   3.9966669892778098E-11   1.4048335797478314E-11   1.4162468949330611E-12   3.2904402684276078E-12   6.6062825687581604E-11
  1.7653081514514889E-15   3.4021871484382089E-16   2.0824063897284627E-15   1.2943052137179535E-15   4.3485162873046719E-15   6.9125673024708840E-13   1.9696613834464219E-11   1.0411334540421511E-11   1.6237748653505400E-12   2.5226852073367230E-12   3.3397855736303259E-12   4.1688419436085954E-13   5.5423611625292279E-15   8.0795315631419597E-13   1.5112338972492519E-11   1.0789501387989632E-11   9.1534272002109950E-13   8.7466954728676884E-12   7.1696117176494954E-14   1.1151027812076718E-12
  1.5910683900215411E-14   3.5584404556434083E-16   4.1927199214318836E-17   3.6448430778923914E-15   1.1965249671186213E-15   3.5407396933662719E-11   6.8207130251243978E-12   2.6955158456827908E-10   7.7351370440723380E-11   1.6942713490022697E-11   4.5472464862358045E-11   2.1688330772934720E-14   3.8247485144543073E-13   5.2748678082806172E-12   5.6553851822599872E-12   6.6890605187199679E-10   4.1689685376233543E-11   5.8127819163077131E-11   3.0416463623442180E-11   9.9377400931338945E-12
  1.0063826137398483E-14   1.8683870906448683E-15   9.5428345540663923E-15   2.5572692545034306E-15   8.4162374731276593E-15   3.8208448882653747E-11   1.9053477452773944E-10   3.8914703041635818E-11   9.0604659611963659E-11   1.8420795274657296E-11   6.1796397860164055E-11   4.5310438432329229E-12   7.9577592749566764E-14   3.3081256377389992E-11   3.0390020496434018E-12   7.4696955128372519E-10   3.5252622624278006E-12   2.3287978783846669E-11   6.4046850705861475E-12   8.7016656516940028E-12
  5.5295263653534267E-15   1.3894945806154363E-15   1.5338128223767464E-13   2.0937756933310034E-14   5.7331454951949287E-14   2.4201909641858439E-09   6.1287287943432636E-09   1.9488823334877248E-08   1.5663994273032682E-09   1.2285240989157355E-09   4.5199473474720884E-13   8.4030411505867421E-10   3.3478790407576461E-11   2.5654102473449415E-09   2.6558080176490789E-10   1.2600879465729600E-07   1.1839316890720354E-09   1.5297347540422313E-08   2.0737732677549594E-10   3.3783411521397497E-10
  6.9446049615345965E-16   2.7390745870354344E-14   1.1995137804727135E-12   3.4370773292178180E-12   9.4415447467834954E-12   1.5720305034071580E-10   5.6007766889217929E-10   8.5734042192649222E-09   1.0953960842268312E-09   1.3337666789222942E-09   1.0411001521625314E-10   1.3489145132585592E-09   1.4527683142032464E-10   5.4378045439755354E-09   1.0426808913896579E-10   2.9131511942911242E-07   6.5586974355759753E-10   1.7247189290585131E-08   1.1728521525756383E-08   3.4092753687503953E-10
  9.8929544697102278E-14   6.6220533150140211E-13   1.0964981166759522E-09   4.3001178831095505E-11   2.1638143128757027E-12   3.3976547322116662E-07   5.8270328595127401E-07   3.5292678831277951E-06   1.4259533035319362E-07   2.7506428375884078E-07   5.3035840178304181E-10   1.3502505097991614E-07   4.5551803076076558E-11   4.9212065608573116E-07   2.2699815452238175E-08   6.4561802794206539E-05   1.1584431386411896E-07   1.7931964230813153E-06   5.5331559677632079E-08   8.6682899133833125E-09
  2.8923730073467640E-14   2.6195106001361361E-14   2.0001337936802410E-15   3.3716713893636394E-14   1.8339486310970397E-14   2.3136856784847090E-11   3.1785997106932511E-11   4.3627741154952019E-11   5.1370543700667276E-11   2.0409502891857487E-11   1.0570393473981000E-11   2.1646045466082074E-12   5.1814934980792894E-12   3.0137645006437555E-11   9.3129142071761939E-11   4.6480052246714529E-11   2.4145199297851204E-11   5.7723724040600881E-11   2.3764469358290383E-11   1.0155780839907538E-10
  7.7732656503381722E-15   7.1412439277964608E-15   2.7227988263910368E-14   1.1804785246359805E-14   9.4716183931407161E-14   1.2456283726146685E-11   2.8439199812422018E-11   1.4238586372838711E-10   3.8603184031817513E-11   2.1445178830612930E-11   1.1649083529861103E-11   1.3054361879689585E-11   7.9003775587035521E-12   1.8113963590899927E-11   5.2259016392923602E-11   1.3710266845212313E-10   1.0401524640295926E-11   6.2483027567517319E-11   9.6895974575078281E-11   2.4794763340975791E-10
  1.5985173101883101E-14   3.6765346671973166E-14   7.8157491224796286E-14   7.4150219375409953E-14   4.8768515053594625E-12   5.3010589067099499E-11   4.0767280948445116E-10   2.2119404692520587E-09   1.1928802745187596E-10   6.3544989433303325E-11   3.6472306674637872E-10   6.9562988540663171E-11   4.3401840784864081E-12   8.6261836142229255E-11   4.1877717612741776E-10   8.1701666823468758E-10   4.2428098766286717E-10   1.1486681816058807E-09   1.2050231291639532E-09   3.5849297245980947E-09
  6.5683877626383380E-15   6.3354776525602523E-14   2.1169012129656939E-13   4.8095241474265186E-14   4.1306638795269906E-12   4.1693879948566314E-11   7.2272658988712744E-10   9.1905293072072916E-10   1.7569177807078991E-10   2.5839436313258784E-10   4.0835757321291364E-10   4.7285191462408925E-11   2.7811934136578380E-11   2.2544652141445909E-10   1.2308684324697563E-09   6.5783829526976420E-10   3.4709785462612510E-10   7.3776035698082219E-10   5.1333206790105044E-10   5.4070955917341817E-09
  3.2100349460921081E-14   4.5137292660253776E-14   2.5105612015135196E-12   8.4873488060579892E-13   7.1835733542317168E-11   6.0529192394957386E-10   7.4433440773886818E-09   2.4830561030242185E-08   3.2577046157692205E-09   1.4040158589201832E-09   3.7427893848410375E-09   7.9918067177191766E-10   6.7657165477046110E-11   1.6450664252884680E-09   5.1059137238088522E-09   3.8218756393707675E-09   2.9708981257163285E-09   8.8397281182247587E-09   1.5154258523626716E-08   4.7504001286796287E-08
  3.9617517894579155E-13   8.0579298905773765E-13   2.3471141951713985E-11   4.1181738733014697E-11   1.2662890451190501E-09   3.1174468661227438E-08   2.1875662885332553E-07   1.2522978354447460E-07   1.8308171040911128E-08   2.7851027742667971E-08   9.3644004407887924E-08   9.6261565209276562E-09   2.3545275968228781E-09   1.5666177780971355E-08   1.0917322318457006E-07   3.7591589873995635E-08   6.4732349806229262E-08   8.3149005808909203E-08   1.5457580400319104E-07   6.7024408598802306E-07
  7.4926394759335377E-14   5.0544336016273128E-14   6.6760524853771139E-13   1.8044864015656526E-12   5.8495595111549805E-11   1.1154824206114647E-09   4.1322998148418488E-08   6.9037636759382073E-08   7.4906688096418631E-09   1.9142763175221129E-09   1.8765629477270174E-09   2.0188865475544235E-09   2.4864038462245056E-10   4.3917612371552456E-10   1.0970854675607431E-09   2.4981214490709555E-08   5.7877039900688963E-10   2.1852500087435211E-08   3.1413154040850415E-08   1.5120000603600670E-08
  2.2598764746427422E-14   1.8832401345227406E-14   5.0256124697199202E-13   6.5238469710437468E-13   2.4703210854756737E-11   3.0972843061742029E-10   2.3865268974826142E-09   4.5149767720430418E-09   5.4826213556912872E-10   7.3110772542674017E-10   2.6868973904170132E-09   1.3667551253310827E-10   2.5680014275245319E-11   1.0843473965807144E-09   3.9463330558889508E-09   1.6128080172495872E-09   1.3192066497822158E-09   3.1334492153229475E-09   4.3140736854408620E-09   2.2068413291312927E-08
  3.0310360103725687E-12   9.8836641354136048E-12   1.0398642917889407E-09   1.4638150845638597E-09   2.8995650212291780E-08   5.8102809940814303E-07   1.8085948926991336E-06   7.4498364801086654E-06   6.1797359360050589E-07   3.8602427257329762E-07   1.4127928627786547E-06   1.7487977016205307E-07   3.1134795997081040E-08   5.3448967012169453E-07   2.4418444990010264E-06   2.6618897348542337E-06   1.5734150775444785E-06   1.1004364057337875E-06   2.8088696273152800E-06   4.3599604482249033E-05
  2.4213227496887006E-12   2.2739506654054012E-12   5.4284651334606954E-11   1.1787183800078504E-10   1.9829752309971966E-09   4.3782092594586772E-08   6.8783807024372763E-07   5.2836677358020005E-07   9.3596148662173771E-08   3.7898606865850910E-08   5.6872142445992857E-08   3.4416263907415395E-08   1.1206338082524969E-08   3.2862817198162881E-08   2.5937481083353135E-08   4.1250429097346936E-07   4.4274478187048443E-08   1.9090469525339150E-07   4.7120323170803003E-07   2.3025713721337161E-07
  2.3267180711193491E-11   5.2263181155302439E-11   4.0851107843034956E-09   6.5644322225196246E-09   1.1303274724986616E-07   2.1377315433219454E-06   1.0142004566634539E-04   3.3533948594802059E-05   2.6900438947160688E-06   5.1459495934132997E-07   1.7367408642023052E-06   4.6979632002416694E-07   1.0295978431219185E-07   7.7005659318186478E-07   1.1657088718778383E-06   2.2994235982407301E-05   1.2206586961182025E-06   1.9742890386173974E-06   6.9943952399373382E-06   2.7304039562826083E-05
  1.7349568846583051E-16   2.1190979147602841E-16   2.4944597035041584E-15   2.2798947313745752E-16   1.7957761159624938E-13   3.3078457020670751E-11   2.2874815032016231E-12   2.9304049139108956E-10   8.1647384879594226E-11   1.6362510960254279E-11   3.7088690596474807E-11   1.9617185222826475E-11   3.5966106362420133E-12   5.9969751944693050E-11   6.2671019830983720E-11   1.2527471164296303E-10   3.1506680285542582E-12   1.5579633037180353E-10   2.5214260474753837E-10   6.0586661885378907E-11
  9.3242106168570768E-16   2.2816765655849539E-16   1.1706007258809693E-14   3.0199684115583473E-15   3.9011819268803916E-15   7.1315800996396932E-12   4.3001263475469761E-14   2.5426871629501074E-13   2.2920616652693373E-12   1.3873152361707594E-12   1.5371750292671258E-12   2.8235564252606416E-12   3.5645254160237076E-13   1.5120318466920561E-11   2.4893370061117559E-11   5.5161432394488982E-14   7.8006311032248873E-13   2.6343547142633378E-13   1.0888866412716234E-11   9.3706568427846200E-12
  2.1094908684670871E-17   5.1284819264388307E-16   5.4187558643815840E-15   1.2128705128457533E-14   3.9464334247417513E-15   2.3413650869421375E-12   1.7086387423683303E-11   1.7089461845813992E-12   1.1933106534151912E-16   3.0741596881157682E-12   1.6998960321573648E-12   9.2512629824390555E-18   3.5851116535508622E-12   1.1712780032001319E-11   1.3478738854609991E-10   1.5778131689015287E-11   4.8237667465591413E-11   7.2717590228383727E-11   3.4155288278769575E-11   8.4331942908862182E-11
  6.6217302976035056E-15   1.1863318054306638E-15   1.9812478839823659E-15   2.1696537270739999E-15   2.1409641705917759E-14   2.6406893465389389E-14   3.1463105297648377E-11   1.5149362140800100E-10   1.5132532302346080E-12   4.7979331837949096E-12   1.1256182161552414E-11   5.7783780967737201E-12   2.9718059045777145E-12   6.1788930250986929E-12   5.3006576897684228E-11   1.5729504410011950E-11   3.7423164115933193E-12   8.3325741587765103E-11   6.5665149788883303E-11   4.9742581905255985E-11
  1.8572616495564194E-15   6.1025789229623450E-18   4.4253969772753386E-15   1.4647933848768914E-14   1.7862070347213500E-13   8.5458589662097749E-12   1.8875953165492652E-11   1.2502950419814494E-11   2.1934609695249434E-11   1.2437183889073782E-11   1.2958551617502428E-13   3.6868398820465347E-12   2.7146937524547558E-14   3.6976598887917380E-12   2.2356961133593025E-13   2.6939294047728383E-12   2.7236969111168001E-11   2.7899011059032478E-11   9.3373729659276426E-11   8.4443426464491203E-12
  1.6582058959740728E-15   2.0922971365479673E-18   3.6282237977851378E-14   1.0136785320547097E-15   3.1314787365555299E-13   2.7726177040559588E-12   6.5968591386988915E-11   7.2275539793295575E-12   4.5593970823938457E-11   9.6783705107494386E-12   1.6574256972061392E-10   1.0211261772589817E-11   5.7838129368969234E-12   5.4445100163532649E-11   2.2200138199162891E-11   6.6974761182522255E-14   7.1505980125999033E-11   6.8913489747799154E-11   2.0195754956433093E-11   6.8868656006146640E-11
  9.1302675114657591E-17   4.6449555933440370E-16   1.9795665504453245E-14   4.7273377246187102E-13   4.8782222035309665E-12   3.2955669150565616E-10   1.5085996129267610E-10   1.5032611904585639E-09   1.1458072293238043E-10   2.1565483076342898E-10   2.1340768959381867E-09   4.7477304288819283E-11   2.1639636079117992E-11   2.1134259875510118E-09   5.3680088051911216E-09   4.6682499772080831E-12   1.4699392990067322E-09   3.1999445965100578E-09   1.2400579665912596E-09   3.8824211399811749E-08
  1.0283822724112308E-14   4.1269671909558471E-16   3.5527317586149336E-14   6.6285511023046244E-14   3.2931412224102507E-12   8.2019247632718170E-11   1.8689667041438173E-09   4.4187045261283813E-09   5.7279233562587639E-10   2.2166299514868206E-10   1.1149452399630878E-10   2.5753475151207701E-10   2.0285784785964330E-11   7.1250136324980380E-11   2.0787109386812594E-11   3.4433954042176046E-09   4.7224871237016449E-10   2.4059360302697175E-09   1.6256730647343137E-09   5.8299313270685307E-10
  3.2280627671995158E-12   8.8397365049726755E-12   2.0858774833418719E-09   2.8607719086801517E-09   5.2149282374613579E-08   2.0715636257829696E-06   6.5480646775532215E-06   9.2706110551369159E-06   7.6014004122887171E-07   1.0238161866004145E-06   5.4228179479256088E-06   2.8902695501821709E-07   1.1849694319011695E-08   2.7277565139169492E-06   1.3306408498626019E-05   4.9519316649492246E-06   9.0223546393335358E-06   3.4186507070151318E-06   5.0350736641131641E-06   1.7496888696750770E-04
  4.5309367587675363E-13   1.2996014943986161E-12   1.1080370983078529E-13   2.3889130253619563E-11   3.2521359095019599E-10   1.0200284213544806E-08   6.1694304385321580E-07   3.7772501641432104E-07   7.7441722187252856E-08   3.8164701250943248E-09   1.2428956792018333E-09   2.3099587714833976E-08   1.0959869036982721E-08   2.3710516194300604E-08   3.7869445395490528E-10   2.0000958369081762E-07   5.0754954061517514E-08   2.1904451882637316E-07   1.6203339666320399E-07   2.2482263850699140E-07
  6.0183398634118612E-11   2.1791229886452140E-10   3.5129532795705173E-08   1.1729048874431444E-07   9.7653610684182686E-07   2.2915338195379646E-06   1.5241306719262715E-04   3.1490768819948038E-05   1.8949881842340132E-05   2.9525522177072603E-06   8.8609501255284230E-07   2.6594465616365111E-06   1.3734262354820204E-06   9.5463969528485256E-07   3.1264046714536741E-08   8.8696556289897223E-05   5.3713788549919951E-07   6.4717646245333814E-09   7.9547474004065086E-05   6.8793531998676064E-06
  1.4743676933980861E-14   3.0104338119203842E-13   6.1237491696495810E-14   1.8612953807274401E-13   1.2048931268519491E-13   1.4298474920916894E-11   4.5226054764590116E-11   2.7442987292591721E-10   1.4802448862923567E-10   4.5087056789558418E-11   7.9798592043961667E-12   1.0713769938432729E-10   1.9835544932876144E-10   6.3170300031223784E-12   2.6089726957433408E-10   3.5178290828518856E-10   8.4037048818918064E-11   1.8749443384150434E-09   4.9294509689704853E-11   5.8515124295436188E-11
  3.1910890303865506E-15   5.4103278774571417E-14   4.9012072439000113E-14   4.7943307396787778E-13   3.5128833481464687E-14   1.9472354011700573E-12   7.9278819211927001E-11   9.7791567057457360E-11   2.7063073953368225E-11   2.8909533268878217E-11   1.9314051183982941E-11   4.7965472935925822E-11   1.2385355959775802E-10   2.8955931914741050E-11   4.3053552470013846E-10   2.7164683328573296E-10   1.8831449071442885E-10   2.2145417217621303E-09   2.1905020972913302E-11   5.2991442141721736E-10
  8.5614834069532297E-15   2.0681205523460456E-15   5.5782396887776711E-14   8.6008306397245468E-14   5.6818961297185091E-14   2.3045830133799945E-12   1.7726007511307748E-11   3.4968004086462379E-11   2.1422812860313552E-11   4.0359356073104907E-12   6.0968255091108668E-12   1.6775923303947230E-11   2.5333790350470382E-11   3.4750951724646341E-12   4.1952223872693794E-11   3.9891475580996168E-11   7.7726340388943484E-11   1.1275329603202705E-10   1.3557581913091241E-11   4.8572815900396032E-11
  1.3512204759649069E-14   7.5856946734131897E-12   3.4408947686464696E-13   1.6378885577910974E-12   2.9321599616255504E-12   1.1751151085549609E-10   1.4188316138046301E-09   2.9384047961113793E-09   1.1074316889662342E-09   2.8805929841018292E-10   4.2483395198206673E-11   9.3668598094342832E-10   4.1264775868964574E-09   1.3328783789437428E-10   5.3190781265126735E-09   4.3848182033665689E-09   8.9768254390033535E-10   3.0441204667617711E-08   2.4105146154195808E-10   7.8913823191697298E-10
  9.4539726783138148E-14   1.0743305432707573E-10   1.1013418944570933E-12   2.1223197384080666E-11   1.5444411160568983E-11   1.9937847294590717E-09   3.8286144620771080E-08   6.7782754518571093E-08   2.6138953046790141E-08   6.4059147116114822E-09   5.0102604151092787E-09   2.2872131094183790E-08   7.7667439194868143E-08   7.5954250084442207E-10   6.0942819768236778E-08   9.2508292285851197E-08   2.1142145846514998E-08   4.7716249388431612E-07   5.0530481669770295E-09   3.5010848988655029E-08
  1.9132633159320645E-11   2.2085165702121581E-09   4.5834999017840039E-11   6.9428868658424518E-10   1.0567230168641852E-09   3.5681894177601429E-08   4.0299894457248668E-07   1.6616807057783156E-06   5.3473225785705806E-07   2.7466317478039546E-07   8.2280431994256744E-08   3.0988860364713920E-07   1.3872276278563926E-06   1.5359609281683150E-08   1.1503270036881895E-06   1.3654315155034384E-06   2.8424103311372063E-07   8.2743264658031375E-06   1.2997154772123362E-07   8.2963343323107854E-07
  1.9671214553252603E-13   3.4170934497571153E-10   2.8714849048315850E-13   5.6762363092011623E-11   4.1687302828352282E-11   4.2815180395124494E-10   1.0213447652842991E-08   1.9444826895649277E-08   1.5868227513957109E-08   2.9276146388970232E-08   1.1040258316176398E-09   1.9473425605985428E-08   8.0530070901093035E-08   6.5834383031794178E-10   1.5919625014561169E-07   2.5487130956231710E-08   3.4072964559335790E-08   4.0234010219197429E-07   3.2279811814296518E-08   4.5248252171573394E-09
  9.5718369052163074E-10   1.9885466835418473E-08   3.8625209166715993E-09   9.7688331856095731E-09   1.1963326830887172E-07   5.9080203898467011E-06   9.3274898669432207E-05   9.8716157124126472E-06   4.8146192557724209E-06   6.3129602783248944E-06   1.5028452392912918E-06   1.9522697647599253E-06   7.2494314809325134E-05   1.6710940477321237E-06   4.1083127033806596E-05   1.1061036713386210E-05   6.5179982818533858E-06   1.4457008280346551E-04   3.7040162356316026E-06   3.1864273829821087E-05
